application_id,candidate_id,job_id,referred,gender,ethnicity,education_level,age,university_rank,years_experience,ai_screening,recruiter_id,rec_screening,rec_gender,rec_ethnicity,rec_age,rec_education_level,rec_university_rank,tech_interview_score,tech_screening,management_screening
4485,2243,5,0,Female,White,Master,47,Tier 2,10,0,0,,,,,,,,,
4486,2243,6,0,Female,White,Master,47,Tier 2,10,0,0,,,,,,,,,
4487,2244,7,0,Prefer not to say,Black,Bachelor,53,Tier 2,12,0,0,,,,,,,,,
4488,2244,8,0,Prefer not to say,Black,Bachelor,53,Tier 2,12,1,0,0,,,,,,,,
4489,2245,9,0,Female,White,Bachelor,21,Tier 2,1,0,0,,,,,,,,,
4490,2245,10,1,Female,White,Bachelor,21,Tier 2,1,1,2,1,Male,White,49,Bachelor,Tier 1,64,0,
4491,2246,11,0,Male,Hispanic,Bachelor,21,Tier 3,0,0,0,,,,,,,,,
4492,2246,12,0,Male,Hispanic,Bachelor,21,Tier 3,0,1,7,1,Female,Asian,49,PhD,Tier 3,66,1,0
4493,2247,13,0,Male,Hispanic,Master,28,Tier 3,1,0,0,,,,,,,,,
4494,2247,14,0,Male,Hispanic,Master,28,Tier 3,1,0,0,,,,,,,,,
4495,2248,15,0,Male,Asian,Master,24,Tier 3,0,0,0,,,,,,,,,
4496,2248,16,0,Male,Asian,Master,24,Tier 3,0,0,0,,,,,,,,,
4497,2249,17,0,Other,Black,Master,44,Tier 3,9,0,0,,,,,,,,,
4498,2249,18,1,Other,Black,Master,44,Tier 3,9,0,0,,,,,,,,,
4499,2250,19,1,Male,Asian,Master,26,Tier 3,3,0,0,,,,,,,,,
4500,2250,20,0,Male,Asian,Master,26,Tier 3,3,0,0,,,,,,,,,
4501,2251,1,0,Female,Prefer not to say,Bachelor,23,Tier 2,0,0,0,,,,,,,,,
4502,2251,2,0,Female,Prefer not to say,Bachelor,23,Tier 2,0,0,0,,,,,,,,,
4503,2252,3,0,Other,Black,Bachelor,21,Tier 3,2,0,0,,,,,,,,,
4504,2252,4,0,Other,Black,Bachelor,21,Tier 3,2,0,0,,,,,,,,,
4505,2253,5,0,Female,White,Bachelor,23,Tier 3,0,0,0,,,,,,,,,
4506,2253,6,0,Female,White,Bachelor,23,Tier 3,0,0,0,,,,,,,,,
4507,2254,7,0,Male,Hispanic,Bachelor,22,Tier 3,0,0,0,,,,,,,,,
4508,2254,8,0,Male,Hispanic,Bachelor,22,Tier 3,0,1,0,0,,,,,,,,
4509,2255,9,1,Prefer not to say,Other,Bachelor,22,Tier 2,0,0,0,,,,,,,,,
4510,2255,10,1,Prefer not to say,Other,Bachelor,22,Tier 2,0,0,0,,,,,,,,,
4511,2256,11,0,Female,Hispanic,Bachelor,21,Tier 1,2,0,0,,,,,,,,,
4512,2256,12,1,Female,Hispanic,Bachelor,21,Tier 1,2,0,0,,,,,,,,,
4513,2257,13,0,Female,White,Master,23,Tier 3,0,0,0,,,,,,,,,
4514,2257,14,0,Female,White,Master,23,Tier 3,0,0,0,,,,,,,,,
4515,2258,15,0,Male,Hispanic,Bachelor,22,Tier 2,0,0,0,,,,,,,,,
4516,2258,16,0,Male,Hispanic,Bachelor,22,Tier 2,0,0,0,,,,,,,,,
4517,2259,17,0,Male,Hispanic,Bachelor,23,Tier 3,0,0,0,,,,,,,,,
4518,2259,18,0,Male,Hispanic,Bachelor,23,Tier 3,0,0,0,,,,,,,,,
4519,2260,19,0,Female,Hispanic,Master,22,Tier 1,0,0,0,,,,,,,,,
4520,2260,20,1,Female,Hispanic,Master,22,Tier 1,0,0,0,,,,,,,,,
4521,2261,1,1,Other,White,Bachelor,22,Tier 3,0,0,0,,,,,,,,,
4522,2261,2,0,Other,White,Bachelor,22,Tier 3,0,0,0,,,,,,,,,
4523,2262,3,0,Male,Other,Master,25,Tier 2,1,0,0,,,,,,,,,
4524,2262,4,1,Male,Other,Master,25,Tier 2,1,1,0,0,,,,,,,,
4525,2263,5,0,Female,Other,Bachelor,22,Tier 2,1,0,0,,,,,,,,,
4526,2263,6,0,Female,Other,Bachelor,22,Tier 2,1,0,0,,,,,,,,,
4527,2264,7,1,Female,Other,Bachelor,21,Tier 2,2,0,0,,,,,,,,,
4528,2264,8,0,Female,Other,Bachelor,21,Tier 2,2,1,5,1,Male,Black,53,Master,Tier 1,85,0,
4529,2265,9,0,Female,Asian,Bachelor,21,Tier 3,0,0,0,,,,,,,,,
4530,2265,10,0,Female,Asian,Bachelor,21,Tier 3,0,0,0,,,,,,,,,
4531,2266,11,0,Prefer not to say,White,Bachelor,22,Tier 3,0,0,0,,,,,,,,,
4532,2266,12,0,Prefer not to say,White,Bachelor,22,Tier 3,0,0,0,,,,,,,,,
4533,2267,13,0,Female,White,Bachelor,21,Tier 3,0,0,0,,,,,,,,,
4534,2267,14,1,Female,White,Bachelor,21,Tier 3,0,0,0,,,,,,,,,
4535,2268,15,0,Male,White,Bachelor,55,Tier 3,6,1,5,1,Male,Black,53,Master,Tier 1,68,0,
4536,2268,16,0,Male,White,Bachelor,55,Tier 3,6,1,0,0,,,,,,,,
4537,2269,17,0,Other,Hispanic,Master,21,Tier 1,1,0,0,,,,,,,,,
4538,2269,18,0,Other,Hispanic,Master,21,Tier 1,1,0,0,,,,,,,,,
4539,2270,19,0,Female,Asian,Bachelor,21,Tier 1,0,1,3,1,Female,White,46,Master,Tier 1,50,0,
4540,2270,20,0,Female,Asian,Bachelor,21,Tier 1,0,1,0,0,,,,,,,,
4541,2271,1,0,Male,Prefer not to say,Bachelor,48,Tier 3,12,0,0,,,,,,,,,
4542,2271,2,0,Male,Prefer not to say,Bachelor,48,Tier 3,12,0,0,,,,,,,,,
4543,2272,3,0,Female,Other,Master,28,Tier 3,3,0,0,,,,,,,,,
4544,2272,4,0,Female,Other,Master,28,Tier 3,3,0,0,,,,,,,,,
4545,2273,5,1,Male,White,Bachelor,23,Tier 3,0,1,3,1,Female,White,46,Master,Tier 1,83,0,
4546,2273,6,0,Male,White,Bachelor,23,Tier 3,0,1,0,0,,,,,,,,
4547,2274,7,1,Male,Black,Bachelor,30,Tier 3,1,1,0,0,,,,,,,,
4548,2274,8,0,Male,Black,Bachelor,30,Tier 3,1,0,0,,,,,,,,,
4549,2275,9,0,Male,Black,Bachelor,36,Tier 2,7,0,0,,,,,,,,,
4550,2275,10,1,Male,Black,Bachelor,36,Tier 2,7,1,8,1,Male,Other,51,Bachelor,Tier 2,67,0,
4551,2276,11,0,Female,Hispanic,Master,23,Tier 2,0,0,0,,,,,,,,,
4552,2276,12,0,Female,Hispanic,Master,23,Tier 2,0,0,0,,,,,,,,,
4553,2277,13,1,Male,Asian,Bachelor,21,Tier 2,2,1,0,0,,,,,,,,
4554,2277,14,1,Male,Asian,Bachelor,21,Tier 2,2,0,0,,,,,,,,,
4555,2278,15,0,Female,Asian,Master,31,Tier 3,7,0,0,,,,,,,,,
4556,2278,16,0,Female,Asian,Master,31,Tier 3,7,1,0,0,,,,,,,,
4557,2279,17,0,Female,White,Bachelor,21,Tier 3,1,0,0,,,,,,,,,
4558,2279,18,0,Female,White,Bachelor,21,Tier 3,1,0,0,,,,,,,,,
4559,2280,19,0,Male,Hispanic,Master,45,Tier 3,7,0,0,,,,,,,,,
4560,2280,20,0,Male,Hispanic,Master,45,Tier 3,7,0,0,,,,,,,,,
4561,2281,1,0,Male,Black,Bachelor,22,Tier 2,0,1,0,0,,,,,,,,
4562,2281,2,0,Male,Black,Bachelor,22,Tier 2,0,1,0,0,,,,,,,,
4563,2282,3,1,Male,White,Master,23,Tier 3,0,0,0,,,,,,,,,
4564,2282,4,0,Male,White,Master,23,Tier 3,0,1,0,0,,,,,,,,
4565,2283,5,1,Female,Black,Bachelor,21,Tier 2,0,0,0,,,,,,,,,
4566,2283,6,0,Female,Black,Bachelor,21,Tier 2,0,1,0,0,,,,,,,,
4567,2284,7,0,Female,Asian,Bachelor,23,Tier 3,0,0,0,,,,,,,,,
4568,2284,8,0,Female,Asian,Bachelor,23,Tier 3,0,0,0,,,,,,,,,
4569,2285,9,0,Female,Hispanic,Bachelor,24,Tier 3,0,0,0,,,,,,,,,
4570,2285,10,0,Female,Hispanic,Bachelor,24,Tier 3,0,0,0,,,,,,,,,
4571,2286,11,0,Female,Hispanic,Master,27,Tier 2,3,0,0,,,,,,,,,
4572,2286,12,1,Female,Hispanic,Master,27,Tier 2,3,1,0,0,,,,,,,,
4573,2287,13,1,Male,White,Bachelor,22,Tier 3,1,0,0,,,,,,,,,
4574,2287,14,1,Male,White,Bachelor,22,Tier 3,1,0,0,,,,,,,,,
4575,2288,15,0,Other,Black,Bachelor,31,Tier 3,4,1,0,0,,,,,,,,
4576,2288,16,0,Other,Black,Bachelor,31,Tier 3,4,0,0,,,,,,,,,
4577,2289,17,0,Female,Prefer not to say,Master,26,Tier 3,4,0,0,,,,,,,,,
4578,2289,18,1,Female,Prefer not to say,Master,26,Tier 3,4,0,0,,,,,,,,,
4579,2290,19,0,Male,Prefer not to say,Bachelor,21,Tier 2,1,0,0,,,,,,,,,
4580,2290,20,0,Male,Prefer not to say,Bachelor,21,Tier 2,1,0,0,,,,,,,,,
4581,2291,1,0,Male,Asian,Bachelor,21,Tier 2,1,0,0,,,,,,,,,
4582,2291,2,0,Male,Asian,Bachelor,21,Tier 2,1,1,0,0,,,,,,,,
4583,2292,3,0,Female,Other,Master,23,Tier 1,2,0,0,,,,,,,,,
4584,2292,4,0,Female,Other,Master,23,Tier 1,2,1,0,0,,,,,,,,
4585,2293,5,0,Female,Hispanic,Bachelor,33,Tier 3,8,0,0,,,,,,,,,
4586,2293,6,1,Female,Hispanic,Bachelor,33,Tier 3,8,0,0,,,,,,,,,
4587,2294,7,0,Male,Prefer not to say,Bachelor,21,Tier 1,0,1,0,0,,,,,,,,
4588,2294,8,0,Male,Prefer not to say,Bachelor,21,Tier 1,0,0,0,,,,,,,,,
4589,2295,9,0,Male,Prefer not to say,Bachelor,47,Tier 3,8,0,0,,,,,,,,,
4590,2295,10,0,Male,Prefer not to say,Bachelor,47,Tier 3,8,0,0,,,,,,,,,
4591,2296,11,0,Male,Asian,Bachelor,23,Tier 2,0,1,0,0,,,,,,,,
4592,2296,12,1,Male,Asian,Bachelor,23,Tier 2,0,0,0,,,,,,,,,
4593,2297,13,0,Male,White,Bachelor,48,Tier 3,5,0,0,,,,,,,,,
4594,2297,14,0,Male,White,Bachelor,48,Tier 3,5,1,0,0,,,,,,,,
4595,2298,15,0,Female,Prefer not to say,Master,27,Tier 3,2,0,0,,,,,,,,,
4596,2298,16,0,Female,Prefer not to say,Master,27,Tier 3,2,0,0,,,,,,,,,
4597,2299,17,0,Male,Asian,Bachelor,23,Tier 3,0,0,0,,,,,,,,,
4598,2299,18,1,Male,Asian,Bachelor,23,Tier 3,0,1,0,0,,,,,,,,
4599,2300,19,0,Male,Other,Bachelor,29,Tier 3,0,1,7,1,Female,Asian,49,PhD,Tier 3,78,0,
4600,2300,20,0,Male,Other,Bachelor,29,Tier 3,0,0,0,,,,,,,,,
4601,2301,1,1,Male,Hispanic,Bachelor,23,Tier 2,0,0,0,,,,,,,,,
4602,2301,2,0,Male,Hispanic,Bachelor,23,Tier 2,0,0,0,,,,,,,,,
4603,2302,3,1,Male,White,Bachelor,24,Tier 3,0,0,0,,,,,,,,,
4604,2302,4,0,Male,White,Bachelor,24,Tier 3,0,0,0,,,,,,,,,
4605,2303,5,1,Female,White,Bachelor,21,Tier 1,0,0,0,,,,,,,,,
4606,2303,6,0,Female,White,Bachelor,21,Tier 1,0,0,0,,,,,,,,,
4607,2304,7,0,Male,Black,Master,26,Tier 3,5,0,0,,,,,,,,,
4608,2304,8,0,Male,Black,Master,26,Tier 3,5,0,0,,,,,,,,,
4609,2305,9,1,Other,Asian,Master,26,Tier 3,1,0,0,,,,,,,,,
4610,2305,10,1,Other,Asian,Master,26,Tier 3,1,0,0,,,,,,,,,
4611,2306,11,1,Female,Other,Bachelor,53,Tier 3,5,0,0,,,,,,,,,
4612,2306,12,0,Female,Other,Bachelor,53,Tier 3,5,0,0,,,,,,,,,
4613,2307,13,0,Other,Asian,Master,28,Tier 1,1,0,0,,,,,,,,,
4614,2307,14,0,Other,Asian,Master,28,Tier 1,1,0,0,,,,,,,,,
4615,2308,15,0,Male,Black,Bachelor,21,Tier 3,0,0,0,,,,,,,,,
4616,2308,16,0,Male,Black,Bachelor,21,Tier 3,0,0,0,,,,,,,,,
4617,2309,17,1,Male,Other,Bachelor,23,Tier 3,0,1,9,1,Female,Hispanic,53,Master,Tier 2,70,0,
4618,2309,18,0,Male,Other,Bachelor,23,Tier 3,0,0,0,,,,,,,,,
4619,2310,19,0,Male,Other,Master,25,Tier 3,1,0,0,,,,,,,,,
4620,2310,20,0,Male,Other,Master,25,Tier 3,1,0,0,,,,,,,,,
4621,2311,1,0,Male,Asian,Master,28,Tier 3,3,0,0,,,,,,,,,
4622,2311,2,1,Male,Asian,Master,28,Tier 3,3,0,0,,,,,,,,,
4623,2312,3,0,Other,Asian,Bachelor,55,Tier 2,9,0,0,,,,,,,,,
4624,2312,4,0,Other,Asian,Bachelor,55,Tier 2,9,0,0,,,,,,,,,
4625,2313,5,1,Female,Prefer not to say,Bachelor,21,Tier 1,0,0,0,,,,,,,,,
4626,2313,6,1,Female,Prefer not to say,Bachelor,21,Tier 1,0,0,0,,,,,,,,,
4627,2314,7,0,Male,Black,Master,28,Tier 2,3,0,0,,,,,,,,,
4628,2314,8,0,Male,Black,Master,28,Tier 2,3,0,0,,,,,,,,,
4629,2315,9,0,Female,White,Bachelor,44,Tier 2,12,0,0,,,,,,,,,
4630,2315,10,0,Female,White,Bachelor,44,Tier 2,12,1,0,0,,,,,,,,
4631,2316,11,0,Female,Hispanic,Bachelor,23,Tier 1,0,0,0,,,,,,,,,
4632,2316,12,0,Female,Hispanic,Bachelor,23,Tier 1,0,0,0,,,,,,,,,
4633,2317,13,0,Female,Asian,Bachelor,22,Tier 3,0,0,0,,,,,,,,,
4634,2317,14,0,Female,Asian,Bachelor,22,Tier 3,0,1,0,0,,,,,,,,
4635,2318,15,0,Male,Hispanic,Bachelor,21,Tier 2,0,0,0,,,,,,,,,
4636,2318,16,0,Male,Hispanic,Bachelor,21,Tier 2,0,0,0,,,,,,,,,
4637,2319,17,1,Female,Hispanic,Master,24,Tier 3,2,0,0,,,,,,,,,
4638,2319,18,0,Female,Hispanic,Master,24,Tier 3,2,0,0,,,,,,,,,
4639,2320,19,0,Female,Asian,Master,25,Tier 2,4,0,0,,,,,,,,,
4640,2320,20,0,Female,Asian,Master,25,Tier 2,4,0,0,,,,,,,,,
4641,2321,1,1,Male,Asian,Master,45,Tier 2,6,0,0,,,,,,,,,
4642,2321,2,0,Male,Asian,Master,45,Tier 2,6,0,0,,,,,,,,,
4643,2322,3,1,Other,Other,Bachelor,23,Tier 3,2,0,0,,,,,,,,,
4644,2322,4,0,Other,Other,Bachelor,23,Tier 3,2,0,0,,,,,,,,,
4645,2323,5,0,Female,Black,Master,46,Tier 2,8,0,0,,,,,,,,,
4646,2323,6,1,Female,Black,Master,46,Tier 2,8,0,0,,,,,,,,,
4647,2324,7,0,Female,Black,Bachelor,35,Tier 1,7,0,0,,,,,,,,,
4648,2324,8,0,Female,Black,Bachelor,35,Tier 1,7,0,0,,,,,,,,,
4649,2325,9,0,Male,Asian,PhD,43,Tier 1,11,0,0,,,,,,,,,
4650,2325,10,0,Male,Asian,PhD,43,Tier 1,11,0,0,,,,,,,,,
4651,2326,11,0,Female,Asian,Bachelor,26,Tier 2,3,0,0,,,,,,,,,
4652,2326,12,0,Female,Asian,Bachelor,26,Tier 2,3,0,0,,,,,,,,,
4653,2327,13,0,Female,Asian,Master,33,Tier 3,7,0,0,,,,,,,,,
4654,2327,14,0,Female,Asian,Master,33,Tier 3,7,0,0,,,,,,,,,
4655,2328,15,0,Male,Hispanic,Bachelor,22,Tier 2,0,1,0,0,,,,,,,,
4656,2328,16,0,Male,Hispanic,Bachelor,22,Tier 2,0,0,0,,,,,,,,,
4657,2329,17,1,Male,Asian,Bachelor,23,Tier 2,0,1,9,1,Female,Hispanic,53,Master,Tier 2,58,1,0
4658,2329,18,0,Male,Asian,Bachelor,23,Tier 2,0,1,0,0,,,,,,,,
4659,2330,19,1,Prefer not to say,Black,Bachelor,24,Tier 2,0,1,0,0,,,,,,,,
4660,2330,20,0,Prefer not to say,Black,Bachelor,24,Tier 2,0,0,0,,,,,,,,,
4661,2331,1,1,Male,Black,Bachelor,22,Tier 3,0,0,0,,,,,,,,,
4662,2331,2,0,Male,Black,Bachelor,22,Tier 3,0,1,3,1,Female,White,46,Master,Tier 1,76,0,
4663,2332,3,1,Male,Black,Bachelor,21,Tier 3,0,0,0,,,,,,,,,
4664,2332,4,1,Male,Black,Bachelor,21,Tier 3,0,1,0,0,,,,,,,,
4665,2333,5,1,Prefer not to say,White,Master,28,Tier 1,1,0,0,,,,,,,,,
4666,2333,6,0,Prefer not to say,White,Master,28,Tier 1,1,0,0,,,,,,,,,
4667,2334,7,1,Prefer not to say,Asian,Bachelor,26,Tier 1,0,0,0,,,,,,,,,
4668,2334,8,0,Prefer not to say,Asian,Bachelor,26,Tier 1,0,0,0,,,,,,,,,
4669,2335,9,0,Female,Hispanic,PhD,28,Tier 3,1,0,0,,,,,,,,,
4670,2335,10,0,Female,Hispanic,PhD,28,Tier 3,1,0,0,,,,,,,,,
4671,2336,11,0,Female,Hispanic,Bachelor,23,Tier 3,0,0,0,,,,,,,,,
4672,2336,12,0,Female,Hispanic,Bachelor,23,Tier 3,0,0,0,,,,,,,,,
4673,2337,13,1,Female,White,Master,25,Tier 2,1,0,0,,,,,,,,,
4674,2337,14,0,Female,White,Master,25,Tier 2,1,1,0,0,,,,,,,,
4675,2338,15,1,Female,Black,Bachelor,23,Tier 1,0,0,0,,,,,,,,,
4676,2338,16,0,Female,Black,Bachelor,23,Tier 1,0,1,0,0,,,,,,,,
4677,2339,17,0,Male,Other,Master,25,Tier 2,1,0,0,,,,,,,,,
4678,2339,18,0,Male,Other,Master,25,Tier 2,1,1,0,0,,,,,,,,
4679,2340,19,1,Other,Hispanic,Master,26,Tier 3,4,1,4,1,Male,Other,35,Master,Tier 1,74,0,
4680,2340,20,1,Other,Hispanic,Master,26,Tier 3,4,0,0,,,,,,,,,
4681,2341,1,1,Prefer not to say,Black,Bachelor,22,Tier 3,0,0,0,,,,,,,,,
4682,2341,2,1,Prefer not to say,Black,Bachelor,22,Tier 3,0,0,0,,,,,,,,,
4683,2342,3,1,Male,Hispanic,Bachelor,22,Tier 1,2,1,0,0,,,,,,,,
4684,2342,4,1,Male,Hispanic,Bachelor,22,Tier 1,2,0,0,,,,,,,,,
4685,2343,5,0,Male,Black,PhD,47,Tier 2,8,1,0,0,,,,,,,,
4686,2343,6,0,Male,Black,PhD,47,Tier 2,8,0,0,,,,,,,,,
4687,2344,7,1,Other,Asian,Bachelor,23,Tier 2,0,0,0,,,,,,,,,
4688,2344,8,0,Other,Asian,Bachelor,23,Tier 2,0,1,0,0,,,,,,,,
4689,2345,9,0,Other,Black,Bachelor,31,Tier 2,8,0,0,,,,,,,,,
4690,2345,10,0,Other,Black,Bachelor,31,Tier 2,8,1,0,0,,,,,,,,
4691,2346,11,0,Other,White,Master,33,Tier 3,5,0,0,,,,,,,,,
4692,2346,12,0,Other,White,Master,33,Tier 3,5,0,0,,,,,,,,,
4693,2347,13,1,Female,Other,Master,34,Tier 3,7,1,5,1,Male,Black,53,Master,Tier 1,71,0,
4694,2347,14,0,Female,Other,Master,34,Tier 3,7,0,0,,,,,,,,,
4695,2348,15,0,Male,White,Bachelor,23,Tier 2,0,0,0,,,,,,,,,
4696,2348,16,0,Male,White,Bachelor,23,Tier 2,0,0,0,,,,,,,,,
4697,2349,17,0,Female,Asian,Bachelor,21,Tier 3,0,0,0,,,,,,,,,
4698,2349,18,0,Female,Asian,Bachelor,21,Tier 3,0,0,0,,,,,,,,,
4699,2350,19,0,Prefer not to say,Prefer not to say,Bachelor,23,Tier 2,0,0,0,,,,,,,,,
4700,2350,20,1,Prefer not to say,Prefer not to say,Bachelor,23,Tier 2,0,0,0,,,,,,,,,
4701,2351,1,1,Other,Other,Bachelor,22,Tier 2,0,0,0,,,,,,,,,
4702,2351,2,1,Other,Other,Bachelor,22,Tier 2,0,0,0,,,,,,,,,
4703,2352,3,1,Female,White,Bachelor,21,Tier 3,0,0,0,,,,,,,,,
4704,2352,4,0,Female,White,Bachelor,21,Tier 3,0,1,0,0,,,,,,,,
4705,2353,5,0,Male,Other,Bachelor,28,Tier 3,5,0,0,,,,,,,,,
4706,2353,6,0,Male,Other,Bachelor,28,Tier 3,5,0,0,,,,,,,,,
4707,2354,7,0,Male,Hispanic,Bachelor,21,Tier 3,0,1,0,0,,,,,,,,
4708,2354,8,0,Male,Hispanic,Bachelor,21,Tier 3,0,0,0,,,,,,,,,
4709,2355,9,1,Female,Other,Bachelor,40,Tier 3,9,0,0,,,,,,,,,
4710,2355,10,0,Female,Other,Bachelor,40,Tier 3,9,0,0,,,,,,,,,
4711,2356,11,0,Female,Asian,Bachelor,22,Tier 3,1,1,0,0,,,,,,,,
4712,2356,12,1,Female,Asian,Bachelor,22,Tier 3,1,0,0,,,,,,,,,
4713,2357,13,1,Male,White,Master,24,Tier 2,0,0,0,,,,,,,,,
4714,2357,14,0,Male,White,Master,24,Tier 2,0,1,5,1,Male,Black,53,Master,Tier 1,71,0,
4715,2358,15,0,Female,Black,Bachelor,23,Tier 3,2,1,3,1,Female,White,46,Master,Tier 1,75,0,
4716,2358,16,1,Female,Black,Bachelor,23,Tier 3,2,0,0,,,,,,,,,
4717,2359,17,0,Male,Black,Master,24,Tier 3,0,0,0,,,,,,,,,
4718,2359,18,0,Male,Black,Master,24,Tier 3,0,0,0,,,,,,,,,
4719,2360,19,0,Male,Black,Bachelor,50,Tier 1,5,0,0,,,,,,,,,
4720,2360,20,1,Male,Black,Bachelor,50,Tier 1,5,0,0,,,,,,,,,
4721,2361,1,0,Male,Hispanic,Bachelor,23,Tier 3,0,0,0,,,,,,,,,
4722,2361,2,0,Male,Hispanic,Bachelor,23,Tier 3,0,0,0,,,,,,,,,
4723,2362,3,0,Male,White,Bachelor,54,Tier 2,7,1,10,1,Male,Black,41,Master,Tier 2,95,1,0
4724,2362,4,1,Male,White,Bachelor,54,Tier 2,7,0,0,,,,,,,,,
4725,2363,5,0,Male,Black,Master,43,Tier 3,12,1,0,0,,,,,,,,
4726,2363,6,0,Male,Black,Master,43,Tier 3,12,0,0,,,,,,,,,
4727,2364,7,1,Male,Hispanic,Master,24,Tier 1,0,0,0,,,,,,,,,
4728,2364,8,0,Male,Hispanic,Master,24,Tier 1,0,0,0,,,,,,,,,
4729,2365,9,1,Male,Black,Bachelor,43,Tier 3,11,0,0,,,,,,,,,
4730,2365,10,0,Male,Black,Bachelor,43,Tier 3,11,1,0,0,,,,,,,,
4731,2366,11,0,Female,Asian,Master,39,Tier 3,6,0,0,,,,,,,,,
4732,2366,12,0,Female,Asian,Master,39,Tier 3,6,0,0,,,,,,,,,
4733,2367,13,0,Other,White,Bachelor,23,Tier 3,0,0,0,,,,,,,,,
4734,2367,14,0,Other,White,Bachelor,23,Tier 3,0,0,0,,,,,,,,,
4735,2368,15,1,Female,Other,Bachelor,21,Tier 3,0,1,0,0,,,,,,,,
4736,2368,16,0,Female,Other,Bachelor,21,Tier 3,0,0,0,,,,,,,,,
4737,2369,17,0,Female,Hispanic,Bachelor,41,Tier 2,5,0,0,,,,,,,,,
4738,2369,18,0,Female,Hispanic,Bachelor,41,Tier 2,5,1,0,0,,,,,,,,
4739,2370,19,1,Male,Black,Bachelor,25,Tier 3,0,0,0,,,,,,,,,
4740,2370,20,0,Male,Black,Bachelor,25,Tier 3,0,0,0,,,,,,,,,
4741,2371,1,0,Prefer not to say,Prefer not to say,Master,26,Tier 3,1,1,0,0,,,,,,,,
4742,2371,2,0,Prefer not to say,Prefer not to say,Master,26,Tier 3,1,1,4,1,Male,Other,35,Master,Tier 1,78,0,
4743,2372,3,1,Female,Asian,Bachelor,23,Tier 3,0,0,0,,,,,,,,,
4744,2372,4,0,Female,Asian,Bachelor,23,Tier 3,0,0,0,,,,,,,,,
4745,2373,5,1,Female,Other,Bachelor,53,Tier 2,11,0,0,,,,,,,,,
4746,2373,6,0,Female,Other,Bachelor,53,Tier 2,11,0,0,,,,,,,,,
4747,2374,7,0,Female,Black,Bachelor,22,Tier 3,0,0,0,,,,,,,,,
4748,2374,8,0,Female,Black,Bachelor,22,Tier 3,0,0,0,,,,,,,,,
4749,2375,9,0,Female,White,Bachelor,23,Tier 3,0,0,0,,,,,,,,,
4750,2375,10,0,Female,White,Bachelor,23,Tier 3,0,1,0,0,,,,,,,,
4751,2376,11,1,Male,Asian,Master,24,Tier 2,2,0,0,,,,,,,,,
4752,2376,12,1,Male,Asian,Master,24,Tier 2,2,1,0,0,,,,,,,,
4753,2377,13,1,Female,White,Bachelor,21,Tier 1,0,0,0,,,,,,,,,
4754,2377,14,1,Female,White,Bachelor,21,Tier 1,0,0,0,,,,,,,,,
4755,2378,15,0,Female,Asian,PhD,35,Tier 2,3,0,0,,,,,,,,,
4756,2378,16,1,Female,Asian,PhD,35,Tier 2,3,1,2,1,Male,White,49,Bachelor,Tier 1,85,0,
4757,2379,17,1,Female,Asian,Master,27,Tier 2,1,1,0,0,,,,,,,,
4758,2379,18,0,Female,Asian,Master,27,Tier 2,1,0,0,,,,,,,,,
4759,2380,19,0,Male,Asian,Bachelor,23,Tier 3,0,0,0,,,,,,,,,
4760,2380,20,1,Male,Asian,Bachelor,23,Tier 3,0,1,0,0,,,,,,,,
4761,2381,1,0,Female,Hispanic,Bachelor,21,Tier 2,0,0,0,,,,,,,,,
4762,2381,2,0,Female,Hispanic,Bachelor,21,Tier 2,0,0,0,,,,,,,,,
4763,2382,3,1,Male,Black,Bachelor,36,Tier 3,7,1,5,1,Male,Black,53,Master,Tier 1,60,0,
4764,2382,4,0,Male,Black,Bachelor,36,Tier 3,7,0,0,,,,,,,,,
4765,2383,5,0,Male,Other,Master,25,Tier 2,0,1,0,0,,,,,,,,
4766,2383,6,1,Male,Other,Master,25,Tier 2,0,1,4,1,Male,Other,35,Master,Tier 1,71,1,0
4767,2384,7,1,Male,Asian,Bachelor,27,Tier 2,0,0,0,,,,,,,,,
4768,2384,8,0,Male,Asian,Bachelor,27,Tier 2,0,1,0,0,,,,,,,,
4769,2385,9,0,Other,Black,Bachelor,28,Tier 2,4,0,0,,,,,,,,,
4770,2385,10,0,Other,Black,Bachelor,28,Tier 2,4,0,0,,,,,,,,,
4771,2386,11,1,Male,Prefer not to say,Master,25,Tier 3,1,0,0,,,,,,,,,
4772,2386,12,1,Male,Prefer not to say,Master,25,Tier 3,1,0,0,,,,,,,,,
4773,2387,13,0,Female,Asian,Bachelor,37,Tier 2,5,0,0,,,,,,,,,
4774,2387,14,1,Female,Asian,Bachelor,37,Tier 2,5,0,0,,,,,,,,,
4775,2388,15,0,Female,Other,Bachelor,21,Tier 2,1,0,0,,,,,,,,,
4776,2388,16,0,Female,Other,Bachelor,21,Tier 2,1,0,0,,,,,,,,,
4777,2389,17,0,Prefer not to say,Black,Bachelor,22,Tier 2,0,0,0,,,,,,,,,
4778,2389,18,0,Prefer not to say,Black,Bachelor,22,Tier 2,0,0,0,,,,,,,,,
4779,2390,19,0,Other,Prefer not to say,Bachelor,22,Tier 2,0,0,0,,,,,,,,,
4780,2390,20,0,Other,Prefer not to say,Bachelor,22,Tier 2,0,0,0,,,,,,,,,
4781,2391,1,1,Female,Prefer not to say,Master,25,Tier 3,4,0,0,,,,,,,,,
